donor_id,SPORDER,PWGTP,AGEP,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,RELP,DIS,person_age_group,decision_capable,decision_policy
donor_h0000908,2,43,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000908,3,39,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0000909,1,5,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000909,2,8,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000910,1,6,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000910,2,7,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000911,1,9,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000911,2,9,66,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000912,1,7,71,2,1,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000913,1,9,69,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000913,2,9,72,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000914,1,16,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000915,1,11,90,1,2,1.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0000916,1,18,44,2,2,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0000916,2,19,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000916,3,25,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000917,1,25,24,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000918,1,12,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000918,2,14,66,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000919,1,10,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000919,2,13,38,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000919,3,14,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000919,4,13,10,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000919,5,13,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000919,6,14,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0000920,1,47,51,2,2,2.0,2.0,,1.0,0,1,35_64,True,generative
donor_h0000921,1,4,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000921,2,4,78,1,2,2.0,2.0,2.0,2.0,1,1,65_plus,True,generative
donor_h0000922,1,21,45,2,1,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0000923,1,12,30,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000923,2,11,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000923,3,12,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000923,4,12,32,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000924,1,11,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000924,2,12,52,2,1,1.0,2.0,,2.0,1,1,35_64,True,generative
donor_h0000924,3,7,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000924,4,14,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000925,1,17,79,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000925,2,17,85,2,2,2.0,1.0,5.0,1.0,1,1,65_plus,True,generative
donor_h0000926,1,2,94,1,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000927,1,10,23,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000927,2,12,26,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000927,3,11,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0000927,4,14,4,2,2,,,,,4,2,0_17,False,dependent
donor_h0000928,1,7,42,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000928,2,8,44,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000929,1,2,85,2,1,1.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0000929,2,3,49,2,2,2.0,1.0,,1.0,2,1,35_64,True,generative
donor_h0000930,1,11,24,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000930,2,21,29,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000930,3,16,23,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0000931,1,4,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000932,1,64,59,2,2,1.0,2.0,,1.0,0,1,35_64,True,generative
donor_h0000932,2,58,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000933,1,12,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000933,2,10,54,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000933,3,15,18,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000933,4,10,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000934,1,11,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000935,1,14,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000936,1,6,85,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000936,2,6,81,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000937,1,12,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000938,1,13,57,2,2,2.0,1.0,5.0,2.0,0,1,35_64,True,generative
donor_h0000938,2,14,62,2,1,2.0,2.0,,2.0,1,1,35_64,True,generative
donor_h0000939,1,11,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000939,2,9,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000940,1,5,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000940,2,5,47,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000940,3,5,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000941,1,29,30,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000941,2,28,27,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000941,3,28,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000941,4,29,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000942,1,22,94,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000942,2,8,86,1,2,1.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0000943,1,10,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000943,2,12,46,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0000944,1,15,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000944,2,17,61,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000945,1,25,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000946,1,21,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000946,2,23,30,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000946,3,23,11,2,1,,2.0,,2.0,2,1,0_17,False,dependent
donor_h0000946,4,23,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000946,5,21,8,2,1,,2.0,,2.0,2,1,0_17,False,dependent
donor_h0000946,6,19,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000947,1,4,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000947,2,4,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000948,1,11,82,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000948,2,11,82,1,2,1.0,2.0,,1.0,1,1,65_plus,True,generative
donor_h0000949,1,7,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000949,2,7,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000950,1,14,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000950,2,15,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000950,3,12,40,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0000951,1,12,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000952,1,9,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000952,2,10,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000952,3,10,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000952,4,11,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0000952,5,10,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0000953,1,4,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000954,1,16,41,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000955,1,13,34,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000955,2,11,39,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000955,3,8,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000955,4,14,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000956,1,7,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000956,2,8,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000956,3,5,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000956,4,6,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000957,1,6,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000957,2,8,33,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000957,3,8,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000957,4,8,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000957,5,8,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000957,6,6,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0000958,1,7,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000959,1,36,88,2,2,1.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000960,1,28,69,2,2,2.0,2.0,1.0,2.0,0,2,65_plus,True,generative
donor_h0000960,2,25,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000961,1,13,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000962,1,8,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000962,2,7,71,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0000963,1,19,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000963,2,20,19,2,2,2.0,2.0,,2.0,4,2,18_34,True,generative
donor_h0000964,1,13,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000964,2,15,69,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000965,1,37,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000966,1,13,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000966,2,15,60,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0000966,3,11,18,2,1,2.0,2.0,,2.0,2,1,18_34,True,generative
donor_h0000967,1,43,66,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000967,2,39,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000967,3,69,23,2,2,2.0,2.0,,2.0,11,2,18_34,True,generative
donor_h0000968,1,7,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000968,2,6,46,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000969,1,10,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000969,2,12,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000970,1,18,78,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000970,2,30,47,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0000971,1,6,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000971,2,7,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000972,1,11,94,1,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000973,1,6,50,2,2,2.0,1.0,4.0,2.0,0,1,35_64,True,generative
donor_h0000973,2,7,50,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000974,1,12,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000975,1,17,71,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000976,1,12,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000977,1,39,26,1,1,1.0,1.0,,1.0,0,1,18_34,True,generative
donor_h0000977,2,67,32,2,2,2.0,2.0,,1.0,12,1,18_34,True,generative
donor_h0000978,1,8,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000978,2,9,72,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000979,1,19,81,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000980,1,10,36,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000981,1,8,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000982,1,25,32,1,2,2.0,2.0,,2.0,0,1,18_34,True,generative
donor_h0000982,2,83,33,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0000982,3,28,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000982,4,18,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000982,5,18,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0000983,1,10,30,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000983,2,11,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0000983,3,10,30,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000984,1,6,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000984,2,4,62,1,2,1.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0000985,1,8,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000986,1,14,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000986,2,11,37,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000986,3,13,10,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0000986,4,13,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0000986,5,12,0,2,2,,,,,2,2,0_17,False,dependent
donor_h0000987,1,26,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000987,2,25,71,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0000987,3,29,87,2,2,1.0,2.0,,1.0,6,1,65_plus,True,generative
donor_h0000988,1,2,82,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000988,2,2,81,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0000989,1,8,68,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0000989,2,8,65,2,2,1.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0000990,1,5,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000990,2,5,38,2,2,2.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0000991,1,14,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000992,1,23,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0000993,1,65,21,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000993,2,55,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0000994,1,11,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000995,1,20,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000995,2,24,41,2,2,2.0,2.0,,2.0,15,2,35_64,True,generative
donor_h0000995,3,30,39,2,2,2.0,2.0,,2.0,15,2,35_64,True,generative
donor_h0000995,4,17,16,2,2,2.0,2.0,,2.0,15,2,0_17,False,dependent
donor_h0000995,5,22,15,2,2,2.0,2.0,,2.0,15,2,0_17,False,dependent
donor_h0000996,1,8,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0000996,2,6,26,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0000997,1,7,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000997,2,6,54,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0000997,3,10,29,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0000998,1,11,79,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0000999,1,9,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0000999,2,7,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001000,1,50,46,1,1,1.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0001000,2,57,27,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001000,3,58,8,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001000,4,63,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001000,5,66,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0001000,6,62,6,2,2,,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001001,1,15,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001002,1,15,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001003,1,34,83,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001004,1,10,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001004,2,10,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001005,1,11,49,2,1,2.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001005,2,12,54,2,2,2.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0001005,3,19,31,2,2,2.0,2.0,,2.0,4,2,18_34,True,generative
donor_h0001005,4,13,10,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0001006,1,7,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001006,2,8,50,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001006,3,6,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001006,4,9,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001007,1,12,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001007,2,13,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001008,1,13,66,2,2,2.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0001008,2,12,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001009,1,10,94,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001010,1,8,67,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001011,1,10,75,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001011,2,13,80,2,2,1.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0001012,1,2,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001012,2,3,42,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001012,3,4,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001012,4,3,12,2,2,,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001012,5,4,8,2,2,,2.0,,2.0,15,2,0_17,False,dependent
donor_h0001013,1,12,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001013,2,14,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001014,1,16,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001014,2,28,78,2,2,2.0,1.0,,2.0,6,1,65_plus,True,generative
donor_h0001015,1,19,23,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001015,2,26,21,1,2,2.0,1.0,,2.0,11,1,18_34,True,generative
donor_h0001016,1,12,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001016,2,16,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001017,1,24,70,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001017,2,25,70,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001018,1,11,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001018,2,15,73,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001019,1,14,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001020,1,18,25,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001020,2,14,25,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0001021,1,6,87,2,2,1.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0001021,2,12,56,2,2,2.0,2.0,,2.0,3,2,35_64,True,generative
donor_h0001021,3,13,34,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0001021,4,8,4,2,2,,,,,7,2,0_17,False,dependent
donor_h0001021,5,11,2,2,2,,,,,7,2,0_17,False,dependent
donor_h0001021,6,6,1,2,2,,,,,7,2,0_17,False,dependent
donor_h0001021,7,10,0,2,2,,,,,7,2,0_17,False,dependent
donor_h0001022,1,11,47,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0001022,2,12,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001022,3,23,25,1,2,1.0,2.0,,1.0,2,1,18_34,True,generative
donor_h0001022,4,16,22,1,2,1.0,2.0,,1.0,2,1,18_34,True,generative
donor_h0001022,5,21,70,1,2,2.0,1.0,,2.0,6,1,65_plus,True,generative
donor_h0001023,1,28,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001024,1,10,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001024,2,19,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001024,3,19,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001025,1,49,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001025,2,58,52,2,2,1.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0001025,3,76,89,2,2,1.0,1.0,,1.0,8,1,65_plus,True,generative
donor_h0001026,1,4,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001026,2,4,37,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001026,3,5,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001027,1,22,69,2,1,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001028,1,12,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001028,2,11,48,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001028,3,7,19,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001028,4,14,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001029,1,9,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001029,2,10,51,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001030,1,11,90,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001031,1,46,19,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001032,1,3,40,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001033,1,19,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001034,1,12,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001034,2,19,44,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0001034,3,13,13,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0001034,4,11,2,2,2,,,,,7,2,0_17,False,dependent
donor_h0001035,1,13,77,1,2,2.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0001036,1,6,28,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001036,2,8,29,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001037,1,15,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001037,2,13,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001038,1,3,79,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001038,2,4,78,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001039,1,14,30,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001039,2,30,32,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001040,1,8,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001040,2,9,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001041,1,12,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001041,2,15,21,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001041,3,14,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001042,1,3,85,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001043,1,4,60,1,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001043,2,3,62,2,2,2.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0001043,3,4,50,2,2,1.0,1.0,,1.0,5,1,35_64,True,generative
donor_h0001044,1,11,94,1,2,1.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0001045,1,9,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001045,2,12,46,2,2,2.0,2.0,,2.0,11,2,35_64,True,generative
donor_h0001046,1,8,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001047,1,5,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001047,2,4,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001048,1,12,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001049,1,29,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001049,2,44,43,2,2,2.0,2.0,,2.0,11,2,35_64,True,generative
donor_h0001049,3,24,44,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0001050,1,15,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001050,2,15,65,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001050,3,17,36,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0001051,1,16,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001052,1,18,29,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001052,2,14,26,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001053,1,19,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
